,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant,maxstddetrended,maxda,tlyap,mind,maxm,KSpval
172,2135,0.15485782098736986,7.036378699515582,0.4222715186126891,0.014076350461619303,0.009579595318767922,1.818060084087496e-08,0.0009848763871590483,4.571400747984375e-05,120793.37499582721,7.757360617564917,1.935079379067354e-05,0.4692013115510739
173,2145,0.07949927861231436,4.558606503605517,0.7643419829256747,0.02440637713436929,0.01736297277873049,1.795930069479981e-07,0.013943804470931808,0.013686683200412204,,-6.388368130157842,1.2771155025827475e-05,4.4697394278920955e-07
174,2147,0.12405481075769392,4.981976874541663,0.4961975541591816,0.015522832596320145,0.0111090459091533,2.973536404779113e-08,0.0017467246961589563,0.0009009495787915738,5704.937211481752,3.879779319677138,3.0654508522620327e-06,2.46426156232964e-06
175,2159,0.062057884140601635,5.161297454099369,1.0599009580739802,0.03451026975461316,0.024555102712671438,7.181280415929239e-07,0.009556234811770384,0.04225100455990576,,1.0702815148109632,7.964404773762199e-06,0.04171790425246324
176,2161,0.13088509914942642,5.461973163717955,0.4644329757260716,0.014540726183371428,0.010480892319751179,2.3227333065301483e-08,0.00042033000763344694,0.00038312126516010643,-1085708.4039994548,12.181587401379046,4.585734036194704e-05,5.815636944810527e-08
177,2170,0.10625984823129128,4.636929657666613,0.5663016936888885,0.01801026018788251,0.012556424419565764,5.106069557943057e-08,0.023548079480375593,0.02653508285688079,,1.253853907961933,3.554509274000284e-05,0.014097547738750856
178,2173,0.15409948411171606,3.7865733213403145,0.39444077475999867,0.01250272121516407,0.008820405943344075,1.215619247288442e-08,0.02005887495144043,0.0051603598458085645,69.27537084923634,-7.769869147203958,1.0412082992309534e-05,0.003632700069942548
179,2176,0.11991880474976473,6.219650644140128,0.5190544965327822,0.016540768856613104,0.01171436507392308,3.750523261882688e-08,0.0055158149634678315,0.0019981255172208936,6349.629575974722,2.7977717332712366,2.1529318637757452e-05,0.04521916785800405
180,2179,0.11904339839888205,5.822735673953482,0.525422655464785,0.016397236458718566,0.011980753145272327,3.8592661431335714e-08,0.03048062487196506,0.0015706841463460647,,1.0948607799914778,5.187288851761558e-05,0.11610656636700101
181,2185,0.11708422706631533,6.304089983536287,0.5657218714754213,0.01797322998112815,0.012963576674481812,5.4287641389007925e-08,0.002180056928241326,9.623179070273009e-05,1058.4329780862065,2.894591979545089,6.899754586040446e-05,7.978825527985161e-05
182,21872,0.1549010722157536,5.195817269790659,0.3799226498108634,0.01209775132348018,0.008513656547703178,1.0606821650195933e-08,0.0018934158503095605,9.113485980849281e-05,2624.8380717851096,4.747438155695813,1.5716089418916627e-05,2.879293182699657e-05
183,2190,0.22310600836818803,5.508484209525833,0.2673458187614716,0.008450314182499698,0.00602718023037162,2.5918141452361114e-09,0.0011410908855328176,0.0001522227933161702,1213.2222252769227,7.049637727958578,1.5816782040460356e-05,0.002628440774336562
184,2197,0.18642364515485196,5.124988479605075,0.3216541394053572,0.010067691570988644,0.007174131858245196,5.197911207074232e-09,0.0019095355159548485,0.0002987224637029716,1324.4884722126044,3.2205779632513805,8.619735076753925e-06,0.10480344582370078
185,2198,0.13380927146959254,5.595633653036659,0.4318043976822568,0.013767408235644093,0.00967255881059422,1.770864988351028e-08,0.00039091498732544955,4.499627995402826e-05,1070.8874272834942,1.6024293165105363,1.4764051847969677e-05,0.04085017173832371
186,2203,0.13789552439953925,4.557399137695269,0.4539033682035985,0.014027333993261537,0.01017774837357207,2.0384116667807482e-08,0.013818215595848003,0.001712397263910412,158.04347900219534,2.390572870317317,6.981976453924851e-05,1.211614696292395e-05
188,2206,0.21831605981566585,6.708232712693839,0.2754504473739298,0.008642159822774048,0.006240295847432764,2.90554435848186e-09,0.001669437594040152,0.0003114399075693218,453795.4397097696,5.150928444493423,6.23808037626687e-05,0.02126441238942977
189,2214,0.17747919362156625,6.8514850162569845,0.3643948375961617,0.011767371812928541,0.008663974771947946,1.0385395201247177e-08,0.011646308524081205,0.0002896861766131303,-69632.05058523583,1.2560381317769576,4.996266271379924e-05,0.00012511199954141425
190,2215,0.3082108668662385,4.470760228230592,0.19486449652533372,0.006318014960165054,0.004406249664638507,7.745324856217303e-10,0.0011194319194437572,2.1666441510057334e-05,366.3537376236984,7.7428758366998025,5.5801310941271866e-05,9.033012720339047e-56
191,22,0.11399996578772935,6.02552059482665,0.522868662701371,0.017081764721008072,0.012004554243901023,4.1943552007870846e-08,0.00017267871246865195,0.00030621631119153787,426.3352716447364,1.526315876023323,7.49252394311766e-05,0.03165308249772086
192,2220,0.082004439379466,4.9659616819905485,0.7404092191580776,0.022589420936419132,0.016734362032338475,1.4277464630716744e-07,0.005741533754645618,0.002422725999435465,60.54614284427673,1.0007598760243743,5.918527511879374e-06,0.0030931645886905466
193,2222,0.1786427553453152,5.370836988336419,0.3460045434247485,0.010925225859169337,0.007672928215529173,7.027915637709917e-09,0.0005285402247728613,0.0005470547946552411,567.3240889631096,-0.7769291143158065,6.851538197531803e-07,0.10449291266456641
